story,word,pos,lemma
story2.txt,older,ADJ,old
story2.txt,and,CCONJ,and
story2.txt,more,ADV,more
story2.txt,curious,ADJ,curious
story2.txt,folk,NOUN,folk
story2.txt,who,PRON,who
story2.txt,sometimes,ADV,sometimes
story2.txt,steal,VERB,steal
story2.txt,up,ADP,up
story2.txt,to,ADP,to
story2.txt,the,DET,the
story2.txt,house,NOUN,house
story2.txt,to,PART,to
story2.txt,peer,VERB,peer
story2.txt,in,ADV,in
story2.txt,through,ADP,through
story2.txt,the,DET,the
story2.txt,dusty,ADJ,dusty
story2.txt,panes,NOUN,pane
story2.txt,.,PUNCT,.
story2.txt,These,DET,these
story2.txt,folk,NOUN,folk
story2.txt,say,VERB,say
story2.txt,that,SCONJ,that
story2.txt,on,ADP,on
story2.txt,a,DET,a
story2.txt,table,NOUN,table
story2.txt,in,ADP,in
story2.txt,a,DET,a
story2.txt,bare,ADJ,bare
story2.txt,room,NOUN,room
story2.txt,on,ADP,on
story2.txt,the,DET,the
story2.txt,ground,NOUN,ground
story2.txt,floor,NOUN,floor
story2.txt,are,AUX,be
story2.txt,many,ADJ,many
story2.txt,peculiar,ADJ,peculiar
story2.txt,bottles,NOUN,bottle
story2.txt,",",PUNCT,","
story2.txt,in,ADP,in
story2.txt,each,DET,each
story2.txt,a,DET,a
story2.txt,small,ADJ,small
story2.txt,piece,NOUN,piece
story2.txt,of,ADP,of
story2.txt,lead,NOUN,lead
story2.txt,suspended,VERB,suspend
story2.txt,pendulum,ADV,pendulum
story2.txt,-,PUNCT,-
story2.txt,wise,ADJ,wise
story2.txt,from,ADP,from
story2.txt,a,DET,a
story2.txt,string,NOUN,string
story2.txt,.,PUNCT,.
story2.txt,And,CCONJ,and
story2.txt,they,PRON,they
story2.txt,say,VERB,say
story2.txt,that,SCONJ,that
story2.txt,the,DET,the
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,talks,VERB,talk
story2.txt,to,ADP,to
story2.txt,these,DET,these
story2.txt,bottles,NOUN,bottle
story2.txt,",",PUNCT,","
story2.txt,addressing,VERB,address
story2.txt,them,PRON,they
story2.txt,by,ADP,by
story2.txt,such,ADJ,such
story2.txt,names,NOUN,name
story2.txt,as,ADP,as
story2.txt,Jack,PROPN,Jack
story2.txt,",",PUNCT,","
story2.txt,Scar,PROPN,Scar
story2.txt,-,PUNCT,-
story2.txt,Face,PROPN,Face
story2.txt,",",PUNCT,","
story2.txt,Long,PROPN,Long
story2.txt,Tom,PROPN,Tom
story2.txt,",",PUNCT,","
story2.txt,Spanish,PROPN,Spanish
story2.txt,Joe,PROPN,Joe
story2.txt,",",PUNCT,","
story2.txt,Peters,PROPN,Peters
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,Mate,PROPN,Mate
story2.txt,Ellis,PROPN,Ellis
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,that,SCONJ,that
story2.txt,whenever,SCONJ,whenever
story2.txt,he,PRON,he
story2.txt,speaks,VERB,speak
story2.txt,to,ADP,to
story2.txt,a,DET,a
story2.txt,bottle,NOUN,bottle
story2.txt,the,DET,the
story2.txt,little,ADJ,little
story2.txt,lead,NOUN,lead
story2.txt,pendulum,NOUN,pendulum
story2.txt,within,ADP,within
story2.txt,makes,VERB,make
story2.txt,certain,ADJ,certain
story2.txt,definite,ADJ,definite
story2.txt,vibrations,NOUN,vibration
story2.txt,as,ADP,as
story2.txt,if,SCONJ,if
story2.txt,in,ADP,in
story2.txt,answer,NOUN,answer
story2.txt,.,PUNCT,.
story2.txt,Those,PRON,those
story2.txt,who,PRON,who
story2.txt,have,AUX,have
story2.txt,watched,VERB,watch
story2.txt,the,DET,the
story2.txt,tall,ADJ,tall
story2.txt,",",PUNCT,","
story2.txt,lean,ADJ,lean
story2.txt,",",PUNCT,","
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,in,ADP,in
story2.txt,these,DET,these
story2.txt,peculiar,ADJ,peculiar
story2.txt,conversations,NOUN,conversation
story2.txt,",",PUNCT,","
story2.txt,do,AUX,do
story2.txt,not,PART,not
story2.txt,watch,VERB,watch
story2.txt,him,PRON,he
story2.txt,again,ADV,again
story2.txt,.,PUNCT,.
story2.txt,But,CCONJ,but
story2.txt,Angelo,PROPN,Angelo
story2.txt,Ricci,PROPN,Ricci
story2.txt,and,CCONJ,and
story2.txt,Joe,PROPN,Joe
story2.txt,Czanek,PROPN,Czanek
story2.txt,and,CCONJ,and
story2.txt,Manuel,PROPN,Manuel
story2.txt,Silva,PROPN,Silva
story2.txt,were,AUX,be
story2.txt,not,PART,not
story2.txt,of,ADP,of
story2.txt,Kingsport,PROPN,Kingsport
story2.txt,blood,NOUN,blood
story2.txt,;,PUNCT,;
story2.txt,they,PRON,they
story2.txt,were,AUX,be
story2.txt,of,ADP,of
story2.txt,that,DET,that
story2.txt,new,ADJ,new
story2.txt,and,CCONJ,and
story2.txt,heterogeneous,ADJ,heterogeneous
story2.txt,alien,ADJ,alien
story2.txt,stock,NOUN,stock
story2.txt,which,PRON,which
story2.txt,lies,VERB,lie
story2.txt,outside,ADP,outside
story2.txt,the,DET,the
story2.txt,charmed,ADJ,charmed
story2.txt,circle,NOUN,circle
story2.txt,of,ADP,of
story2.txt,New,PROPN,New
story2.txt,England,PROPN,England
story2.txt,life,NOUN,life
story2.txt,and,CCONJ,and
story2.txt,traditions,NOUN,tradition
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,they,PRON,they
story2.txt,saw,VERB,see
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,merely,ADV,merely
story2.txt,a,DET,a
story2.txt,tottering,NOUN,tottering
story2.txt,",",PUNCT,","
story2.txt,almost,ADV,almost
story2.txt,helpless,ADJ,helpless
story2.txt,greybeard,NOUN,greybeard
story2.txt,",",PUNCT,","
story2.txt,who,PRON,who
story2.txt,could,AUX,could
story2.txt,not,PART,not
story2.txt,walk,VERB,walk
story2.txt,without,ADP,without
story2.txt,the,DET,the
story2.txt,aid,NOUN,aid
story2.txt,of,ADP,of
story2.txt,his,PRON,his
story2.txt,knotted,VERB,knot
story2.txt,cane,NOUN,cane
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,whose,DET,whose
story2.txt,thin,ADJ,thin
story2.txt,",",PUNCT,","
story2.txt,weak,ADJ,weak
story2.txt,hands,NOUN,hand
story2.txt,shook,VERB,shake
story2.txt,pitifully,ADV,pitifully
story2.txt,.,PUNCT,.
story2.txt,They,PRON,they
story2.txt,were,AUX,be
story2.txt,really,ADV,really
story2.txt,quite,ADV,quite
story2.txt,sorry,ADJ,sorry
story2.txt,in,ADP,in
story2.txt,their,PRON,their
story2.txt,way,NOUN,way
story2.txt,for,ADP,for
story2.txt,the,DET,the
story2.txt,lonely,ADJ,lonely
story2.txt,",",PUNCT,","
story2.txt,unpopular,ADJ,unpopular
story2.txt,old,ADJ,old
story2.txt,fellow,NOUN,fellow
story2.txt,",",PUNCT,","
story2.txt,whom,PRON,whom
story2.txt,everybody,PRON,everybody
story2.txt,shunned,VERB,shun
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,at,ADP,at
story2.txt,whom,PRON,whom
story2.txt,all,DET,all
story2.txt,the,DET,the
story2.txt,dogs,NOUN,dog
story2.txt,barked,VERB,bark
story2.txt,singularly,ADV,singularly
story2.txt,.,PUNCT,.
story2.txt,But,CCONJ,but
story2.txt,business,NOUN,business
story2.txt,is,AUX,be
story2.txt,business,NOUN,business
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,to,ADP,to
story2.txt,a,DET,a
story2.txt,robber,NOUN,robber
story2.txt,whose,DET,whose
story2.txt,soul,NOUN,soul
story2.txt,is,AUX,be
story2.txt,in,ADP,in
story2.txt,his,PRON,his
story2.txt,profession,NOUN,profession
story2.txt,",",PUNCT,","
story2.txt,there,PRON,there
story2.txt,is,VERB,be
story2.txt,a,DET,a
story2.txt,lure,NOUN,lure
story2.txt,and,CCONJ,and
story2.txt,a,DET,a
story2.txt,challenge,NOUN,challenge
story2.txt,about,ADP,about
story2.txt,a,DET,a
story2.txt,very,ADV,very
story2.txt,old,ADJ,old
story2.txt,and,CCONJ,and
story2.txt,very,ADV,very
story2.txt,feeble,ADJ,feeble
story2.txt,man,NOUN,man
story2.txt,who,PRON,who
story2.txt,has,VERB,have
story2.txt,no,DET,no
story2.txt,account,NOUN,account
story2.txt,at,ADP,at
story2.txt,the,DET,the
story2.txt,bank,NOUN,bank
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,who,PRON,who
story2.txt,pays,VERB,pay
story2.txt,for,ADP,for
story2.txt,his,PRON,his
story2.txt,few,ADJ,few
story2.txt,necessities,NOUN,necessity
story2.txt,at,ADP,at
story2.txt,the,DET,the
story2.txt,village,NOUN,village
story2.txt,store,NOUN,store
story2.txt,with,ADP,with
story2.txt,Spanish,ADJ,spanish
story2.txt,gold,NOUN,gold
story2.txt,and,CCONJ,and
story2.txt,silver,NOUN,silver
story2.txt,minted,VERB,mint
story2.txt,two,NUM,two
story2.txt,centuries,NOUN,century
story2.txt,ago,ADV,ago
story2.txt,.,PUNCT,.
story2.txt,"

",SPACE,"

"
story2.txt,Messrs.,PROPN,Messrs.
story2.txt,Ricci,PROPN,Ricci
story2.txt,",",PUNCT,","
story2.txt,Czanek,PROPN,Czanek
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,Silva,PROPN,Silva
story2.txt,selected,VERB,select
story2.txt,the,DET,the
story2.txt,night,NOUN,night
story2.txt,of,ADP,of
story2.txt,April,PROPN,April
story2.txt,11th,NOUN,11th
story2.txt,for,ADP,for
story2.txt,their,PRON,their
story2.txt,call,NOUN,call
story2.txt,.,PUNCT,.
story2.txt,Mr.,PROPN,Mr.
story2.txt,Ricci,PROPN,Ricci
story2.txt,and,CCONJ,and
story2.txt,Mr.,PROPN,Mr.
story2.txt,Silva,PROPN,Silva
story2.txt,were,AUX,be
story2.txt,to,PART,to
story2.txt,interview,VERB,interview
story2.txt,the,DET,the
story2.txt,poor,ADJ,poor
story2.txt,old,ADJ,old
story2.txt,gentleman,NOUN,gentleman
story2.txt,",",PUNCT,","
story2.txt,whilst,SCONJ,whilst
story2.txt,Mr.,PROPN,Mr.
story2.txt,Czanek,PROPN,Czanek
story2.txt,waited,VERB,wait
story2.txt,for,ADP,for
story2.txt,them,PRON,they
story2.txt,and,CCONJ,and
story2.txt,their,PRON,their
story2.txt,presumable,ADJ,presumable
story2.txt,metallic,ADJ,metallic
story2.txt,burden,NOUN,burden
story2.txt,with,ADP,with
story2.txt,a,DET,a
story2.txt,covered,VERB,cover
story2.txt,motor,NOUN,motor
story2.txt,-,PUNCT,-
story2.txt,car,NOUN,car
story2.txt,in,ADP,in
story2.txt,Ship,PROPN,Ship
story2.txt,Street,PROPN,Street
story2.txt,",",PUNCT,","
story2.txt,by,ADP,by
story2.txt,the,DET,the
story2.txt,gate,NOUN,gate
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,tall,ADJ,tall
story2.txt,rear,ADJ,rear
story2.txt,wall,NOUN,wall
story2.txt,of,ADP,of
story2.txt,their,PRON,their
story2.txt,host,NOUN,host
story2.txt,’s,PART,’s
story2.txt,grounds,NOUN,ground
story2.txt,.,PUNCT,.
story2.txt,Desire,NOUN,desire
story2.txt,to,PART,to
story2.txt,avoid,VERB,avoid
story2.txt,needless,ADJ,needless
story2.txt,explanations,NOUN,explanation
story2.txt,in,ADP,in
story2.txt,case,NOUN,case
story2.txt,of,ADP,of
story2.txt,unexpected,ADJ,unexpected
story2.txt,police,NOUN,police
story2.txt,intrusions,NOUN,intrusion
story2.txt,prompted,VERB,prompt
story2.txt,these,DET,these
story2.txt,plans,NOUN,plan
story2.txt,for,ADP,for
story2.txt,a,DET,a
story2.txt,quiet,ADJ,quiet
story2.txt,and,CCONJ,and
story2.txt,unostentatious,ADJ,unostentatious
story2.txt,departure,NOUN,departure
story2.txt,.,PUNCT,.
story2.txt,"

",SPACE,"

"
story2.txt,As,SCONJ,as
story2.txt,prearranged,VERB,prearrange
story2.txt,",",PUNCT,","
story2.txt,the,DET,the
story2.txt,three,NUM,three
story2.txt,adventurers,NOUN,adventurer
story2.txt,started,VERB,start
story2.txt,out,ADP,out
story2.txt,separately,ADV,separately
story2.txt,in,ADP,in
story2.txt,order,NOUN,order
story2.txt,to,PART,to
story2.txt,prevent,VERB,prevent
story2.txt,any,DET,any
story2.txt,evil,ADJ,evil
story2.txt,-,PUNCT,-
story2.txt,minded,ADJ,minded
story2.txt,suspicions,NOUN,suspicion
story2.txt,afterward,ADV,afterward
story2.txt,.,PUNCT,.
story2.txt,Messrs.,PROPN,Messrs.
story2.txt,Ricci,PROPN,Ricci
story2.txt,and,CCONJ,and
story2.txt,Silva,PROPN,Silva
story2.txt,met,VERB,meet
story2.txt,in,ADP,in
story2.txt,Water,PROPN,Water
story2.txt,Street,PROPN,Street
story2.txt,by,ADP,by
story2.txt,the,DET,the
story2.txt,old,ADJ,old
story2.txt,man,NOUN,man
story2.txt,’s,PART,’s
story2.txt,front,ADJ,front
story2.txt,gate,NOUN,gate
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,although,SCONJ,although
story2.txt,they,PRON,they
story2.txt,did,AUX,do
story2.txt,not,PART,not
story2.txt,like,VERB,like
story2.txt,the,DET,the
story2.txt,way,NOUN,way
story2.txt,the,DET,the
story2.txt,moon,NOUN,moon
story2.txt,shone,VERB,shine
story2.txt,down,ADP,down
story2.txt,upon,SCONJ,upon
story2.txt,the,DET,the
story2.txt,painted,VERB,paint
story2.txt,stones,NOUN,stone
story2.txt,through,ADP,through
story2.txt,the,DET,the
story2.txt,budding,VERB,bud
story2.txt,branches,NOUN,branch
story2.txt,of,ADP,of
story2.txt,the,DET,the
story2.txt,gnarled,VERB,gnarl
story2.txt,trees,NOUN,tree
story2.txt,",",PUNCT,","
story2.txt,they,PRON,they
story2.txt,had,VERB,have
story2.txt,more,ADV,more
story2.txt,important,ADJ,important
story2.txt,things,NOUN,thing
story2.txt,to,PART,to
story2.txt,think,VERB,think
story2.txt,about,ADP,about
story2.txt,than,ADP,than
story2.txt,mere,ADJ,mere
story2.txt,idle,ADJ,idle
story2.txt,superstition,NOUN,superstition
story2.txt,.,PUNCT,.
story2.txt,They,PRON,they
story2.txt,feared,VERB,fear
story2.txt,it,PRON,it
story2.txt,might,AUX,might
story2.txt,be,AUX,be
story2.txt,unpleasant,ADJ,unpleasant
story2.txt,work,NOUN,work
story2.txt,making,VERB,make
story2.txt,the,DET,the
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,loquacious,ADJ,loquacious
story2.txt,concerning,VERB,concern
story2.txt,his,PRON,his
story2.txt,hoarded,VERB,hoard
story2.txt,gold,NOUN,gold
story2.txt,and,CCONJ,and
story2.txt,silver,NOUN,silver
story2.txt,",",PUNCT,","
story2.txt,for,SCONJ,for
story2.txt,aged,ADJ,aged
story2.txt,sea,NOUN,sea
story2.txt,-,PUNCT,-
story2.txt,captains,NOUN,captain
story2.txt,are,AUX,be
story2.txt,notably,ADV,notably
story2.txt,stubborn,ADJ,stubborn
story2.txt,and,CCONJ,and
story2.txt,perverse,ADJ,perverse
story2.txt,.,PUNCT,.
story2.txt,Still,ADV,still
story2.txt,",",PUNCT,","
story2.txt,he,PRON,he
story2.txt,was,AUX,be
story2.txt,very,ADV,very
story2.txt,old,ADJ,old
story2.txt,and,CCONJ,and
story2.txt,very,ADV,very
story2.txt,feeble,ADJ,feeble
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,there,PRON,there
story2.txt,were,VERB,be
story2.txt,two,NUM,two
story2.txt,visitors,NOUN,visitor
story2.txt,.,PUNCT,.
story2.txt,Messrs.,PROPN,Messrs.
story2.txt,Ricci,PROPN,Ricci
story2.txt,and,CCONJ,and
story2.txt,Silva,PROPN,Silva
story2.txt,were,AUX,be
story2.txt,experienced,VERB,experience
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,art,NOUN,art
story2.txt,of,ADP,of
story2.txt,making,VERB,make
story2.txt,unwilling,ADJ,unwilling
story2.txt,persons,NOUN,person
story2.txt,voluble,ADJ,voluble
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,the,DET,the
story2.txt,screams,NOUN,scream
story2.txt,of,ADP,of
story2.txt,a,DET,a
story2.txt,weak,ADJ,weak
story2.txt,and,CCONJ,and
story2.txt,exceptionally,ADV,exceptionally
story2.txt,venerable,ADJ,venerable
story2.txt,man,NOUN,man
story2.txt,can,AUX,can
story2.txt,be,AUX,be
story2.txt,easily,ADV,easily
story2.txt,muffled,VERB,muffle
story2.txt,.,PUNCT,.
story2.txt,So,ADV,so
story2.txt,they,PRON,they
story2.txt,moved,VERB,move
story2.txt,up,ADP,up
story2.txt,to,ADP,to
story2.txt,the,DET,the
story2.txt,one,NUM,one
story2.txt,lighted,VERB,light
story2.txt,window,NOUN,window
story2.txt,and,CCONJ,and
story2.txt,heard,VERB,hear
story2.txt,the,DET,the
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,talking,VERB,talk
story2.txt,childishly,ADV,childishly
story2.txt,to,ADP,to
story2.txt,his,PRON,his
story2.txt,bottles,NOUN,bottle
story2.txt,with,ADP,with
story2.txt,pendulums,NOUN,pendulum
story2.txt,.,PUNCT,.
story2.txt,Then,ADV,then
story2.txt,they,PRON,they
story2.txt,donned,VERB,don
story2.txt,masks,NOUN,mask
story2.txt,and,CCONJ,and
story2.txt,knocked,VERB,knock
story2.txt,politely,ADV,politely
story2.txt,at,ADP,at
story2.txt,the,DET,the
story2.txt,weather,NOUN,weather
story2.txt,-,PUNCT,-
story2.txt,stained,VERB,stain
story2.txt,oaken,VERB,oaken
story2.txt,door,NOUN,door
story2.txt,.,PUNCT,.
story2.txt,"

",SPACE,"

"
story2.txt,Waiting,PROPN,Waiting
story2.txt,seemed,VERB,seem
story2.txt,very,ADV,very
story2.txt,long,ADJ,long
story2.txt,to,ADP,to
story2.txt,Mr.,PROPN,Mr.
story2.txt,Czanek,PROPN,Czanek
story2.txt,as,SCONJ,as
story2.txt,he,PRON,he
story2.txt,fidgeted,VERB,fidget
story2.txt,restlessly,ADV,restlessly
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,covered,VERB,cover
story2.txt,motor,NOUN,motor
story2.txt,-,PUNCT,-
story2.txt,car,NOUN,car
story2.txt,by,ADP,by
story2.txt,the,DET,the
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,’s,PART,’s
story2.txt,back,ADJ,back
story2.txt,gate,NOUN,gate
story2.txt,in,ADP,in
story2.txt,Ship,PROPN,Ship
story2.txt,Street,PROPN,Street
story2.txt,.,PUNCT,.
story2.txt,He,PRON,he
story2.txt,was,AUX,be
story2.txt,more,ADJ,more
story2.txt,than,ADP,than
story2.txt,ordinarily,ADV,ordinarily
story2.txt,tender,ADV,tender
story2.txt,-,PUNCT,-
story2.txt,hearted,ADJ,hearted
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,he,PRON,he
story2.txt,did,AUX,do
story2.txt,not,PART,not
story2.txt,like,VERB,like
story2.txt,the,DET,the
story2.txt,hideous,ADJ,hideous
story2.txt,screams,NOUN,scream
story2.txt,he,PRON,he
story2.txt,had,AUX,have
story2.txt,heard,VERB,hear
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,ancient,ADJ,ancient
story2.txt,house,NOUN,house
story2.txt,just,ADV,just
story2.txt,after,SCONJ,after
story2.txt,the,DET,the
story2.txt,hour,NOUN,hour
story2.txt,appointed,VERB,appoint
story2.txt,for,ADP,for
story2.txt,the,DET,the
story2.txt,deed,NOUN,deed
story2.txt,.,PUNCT,.
story2.txt,Had,AUX,have
story2.txt,he,PRON,he
story2.txt,not,PART,not
story2.txt,told,VERB,tell
story2.txt,his,PRON,his
story2.txt,colleagues,NOUN,colleague
story2.txt,to,PART,to
story2.txt,be,AUX,be
story2.txt,as,ADV,as
story2.txt,gentle,ADJ,gentle
story2.txt,as,ADP,as
story2.txt,possible,ADJ,possible
story2.txt,with,ADP,with
story2.txt,the,DET,the
story2.txt,pathetic,ADJ,pathetic
story2.txt,old,ADJ,old
story2.txt,sea,NOUN,sea
story2.txt,-,PUNCT,-
story2.txt,captain,NOUN,captain
story2.txt,?,PUNCT,?
story2.txt,Very,ADV,very
story2.txt,nervously,ADV,nervously
story2.txt,he,PRON,he
story2.txt,watched,VERB,watch
story2.txt,that,DET,that
story2.txt,narrow,ADJ,narrow
story2.txt,oaken,VERB,oaken
story2.txt,gate,NOUN,gate
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,high,ADJ,high
story2.txt,and,CCONJ,and
story2.txt,ivy,NOUN,ivy
story2.txt,-,PUNCT,-
story2.txt,clad,VERB,clothe
story2.txt,stone,NOUN,stone
story2.txt,wall,NOUN,wall
story2.txt,.,PUNCT,.
story2.txt,Frequently,ADV,frequently
story2.txt,he,PRON,he
story2.txt,consulted,VERB,consult
story2.txt,his,PRON,his
story2.txt,watch,NOUN,watch
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,wondered,VERB,wonder
story2.txt,at,ADP,at
story2.txt,the,DET,the
story2.txt,delay,NOUN,delay
story2.txt,.,PUNCT,.
story2.txt,Had,AUX,have
story2.txt,the,DET,the
story2.txt,old,ADJ,old
story2.txt,man,NOUN,man
story2.txt,died,VERB,die
story2.txt,before,ADP,before
story2.txt,revealing,VERB,reveal
story2.txt,where,SCONJ,where
story2.txt,his,PRON,his
story2.txt,treasure,NOUN,treasure
story2.txt,was,AUX,be
story2.txt,hidden,VERB,hide
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,had,VERB,have
story2.txt,a,DET,a
story2.txt,thorough,ADJ,thorough
story2.txt,search,NOUN,search
story2.txt,become,VERB,become
story2.txt,necessary,ADJ,necessary
story2.txt,?,PUNCT,?
story2.txt,Mr.,PROPN,Mr.
story2.txt,Czanek,PROPN,Czanek
story2.txt,did,AUX,do
story2.txt,not,PART,not
story2.txt,like,VERB,like
story2.txt,to,PART,to
story2.txt,wait,VERB,wait
story2.txt,so,ADV,so
story2.txt,long,ADV,long
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,dark,NOUN,dark
story2.txt,in,ADP,in
story2.txt,such,DET,such
story2.txt,a,DET,a
story2.txt,place,NOUN,place
story2.txt,.,PUNCT,.
story2.txt,Then,ADV,then
story2.txt,he,PRON,he
story2.txt,sensed,VERB,sense
story2.txt,a,DET,a
story2.txt,soft,ADJ,soft
story2.txt,tread,NOUN,tread
story2.txt,or,CCONJ,or
story2.txt,tapping,VERB,tap
story2.txt,on,ADP,on
story2.txt,the,DET,the
story2.txt,walk,NOUN,walk
story2.txt,inside,ADP,inside
story2.txt,the,DET,the
story2.txt,gate,NOUN,gate
story2.txt,",",PUNCT,","
story2.txt,heard,VERB,hear
story2.txt,a,DET,a
story2.txt,gentle,ADJ,gentle
story2.txt,fumbling,NOUN,fumbling
story2.txt,at,ADP,at
story2.txt,the,DET,the
story2.txt,rusty,ADJ,rusty
story2.txt,latch,NOUN,latch
story2.txt,",",PUNCT,","
story2.txt,and,CCONJ,and
story2.txt,saw,VERB,see
story2.txt,the,DET,the
story2.txt,narrow,ADJ,narrow
story2.txt,",",PUNCT,","
story2.txt,heavy,ADJ,heavy
story2.txt,door,NOUN,door
story2.txt,swing,NOUN,swing
story2.txt,inward,ADV,inward
story2.txt,.,PUNCT,.
story2.txt,And,CCONJ,and
story2.txt,in,ADP,in
story2.txt,the,DET,the
story2.txt,pallid,ADJ,pallid
story2.txt,glow,NOUN,glow
story2.txt,of,ADP,of
story2.txt,the,DET,the
story2.txt,single,ADJ,single
story2.txt,dim,ADJ,dim
story2.txt,street,NOUN,street
story2.txt,-,PUNCT,-
story2.txt,lamp,NOUN,lamp
story2.txt,he,PRON,he
story2.txt,strained,VERB,strain
story2.txt,his,PRON,his
story2.txt,eyes,NOUN,eye
story2.txt,to,PART,to
story2.txt,see,VERB,see
story2.txt,what,PRON,what
story2.txt,his,PRON,his
story2.txt,colleagues,NOUN,colleague
story2.txt,had,AUX,have
story2.txt,brought,VERB,bring
story2.txt,out,ADP,out
story2.txt,of,ADP,of
story2.txt,that,DET,that
story2.txt,sinister,ADJ,sinister
story2.txt,house,NOUN,house
story2.txt,which,PRON,which
story2.txt,loomed,VERB,loom
story2.txt,so,ADV,so
story2.txt,close,ADV,close
story2.txt,behind,ADV,behind
story2.txt,.,PUNCT,.
story2.txt,But,CCONJ,but
story2.txt,when,SCONJ,when
story2.txt,he,PRON,he
story2.txt,looked,VERB,look
story2.txt,",",PUNCT,","
story2.txt,he,PRON,he
story2.txt,did,AUX,do
story2.txt,not,PART,not
story2.txt,see,VERB,see
story2.txt,what,PRON,what
story2.txt,he,PRON,he
story2.txt,had,AUX,have
story2.txt,expected,VERB,expect
story2.txt,;,PUNCT,;
story2.txt,for,ADP,for
story2.txt,his,PRON,his
story2.txt,colleagues,NOUN,colleague
story2.txt,were,AUX,be
story2.txt,not,PART,not
story2.txt,there,ADV,there
story2.txt,at,ADV,at
story2.txt,all,ADV,all
story2.txt,",",PUNCT,","
story2.txt,but,CCONJ,but
story2.txt,only,ADV,only
story2.txt,the,DET,the
story2.txt,Terrible,PROPN,Terrible
story2.txt,Old,PROPN,Old
story2.txt,Man,PROPN,Man
story2.txt,leaning,VERB,lean
story2.txt,quietly,ADV,quietly
story2.txt,on,ADP,on
story2.txt,his,PRON,his
story2.txt,knotted,ADJ,knotted
story2.txt,cane,NOUN,cane
story2.txt,and,CCONJ,and
story2.txt,smiling,VERB,smile
story2.txt,hideously,ADV,hideously
story2.txt,.,PUNCT,.
story2.txt,Mr.,PROPN,Mr.
story2.txt,Czanek,PROPN,Czanek
story2.txt,had,AUX,have
story2.txt,never,ADV,never
story2.txt,before,ADP,before
story2.txt,noticed,VERB,notice
story2.txt,the,DET,the
story2.txt,colour,NOUN,colour
story2.txt,of,ADP,of
story2.txt,that,DET,that
story2.txt,man,NOUN,man
story2.txt,’s,PART,’s
story2.txt,eyes,NOUN,eye
story2.txt,;,PUNCT,;
story2.txt,now,ADV,now
story2.txt,he,PRON,he
story2.txt,saw,VERB,see
story2.txt,that,SCONJ,that
story2.txt,they,PRON,they
story2.txt,were,AUX,be
story2.txt,yellow,ADJ,yellow
story2.txt,.,PUNCT,.
story2.txt,"

",SPACE,"

"
story2.txt,Little,ADJ,little
story2.txt,things,NOUN,thing
story2.txt,make,VERB,make
story2.txt,considerable,ADJ,considerable
story2.txt,excitement,NOUN,excitement
story2.txt,in,ADP,in
story2.txt,little,ADJ,little
story2.txt,towns,NOUN,town
story2.txt,",",PUNCT,","
story2.txt,which,PRON,which
story2.txt,is,AUX,be
story2.txt,the,DET,the
story2.txt,reason,NOUN,reason
story2.txt,that,PRON,that
story2.txt,Kingsport,PROPN,Kingsport
story2.txt,people,NOUN,people
story2.txt,talked,VERB,talk
story2.txt,all,DET,all
story2.txt,that,DET,that
story2.txt,spring,NOUN,spring
story2.txt,and,CCONJ,and
story2.txt,summer,NOUN,summer
story2.txt,about,ADP,about
